x,y,z
4408703.9,5625957.38,493.5
4408611.91,5625972.43,495.63
4408573.48,5625973.79,496.77
4408549.76,5625978.44,503.15
4408546.47,5625968.01,497.88
4408528.52,5625963.47,498.78
4408569.12,5625916.21,496.68
4408566.12,5625910.96,495.46
4408574.34,5625906.93,495.25
4408548.93,5625914.93,495.66
4408551.85,5625920.63,497.55
4408545.59,5625908.86,495.95
4408572.59,5625929.66,496.91
4408536.07,5625926.53,497.97
4408532.75,5625921.18,496.16
4408534.65,5625916.12,496.02
4408524.73,5625915.52,496.34
4408527.36,5625920.44,495.89
4408525.26,5625924.5,496.47
4408546.1,5625901.32,495.08
4408546.76,5625894.54,496.11
4408511.02,5625886.4,495.34
4408515.2,5625887.51,495.34
4408518.09,5625882.16,495.97
4408513.45,5625880.94,496.03
4408512.39,5625892.46,495.52
4408510.69,5625899.63,496.67
4408475.14,5625887.46,497.32
4408479.84,5625887.96,497.09
4408480.11,5625882.87,495.75
4408475.15,5625881.73,495.9
4408478.04,5625879.48,496.02
4408481.04,5625875.72,496.45
4408469.58,5625864.09,503.29
4408474.69,5625865.75,502.43
4408484.97,5625866.83,500.97
4408485.81,5625860.24,506.1
4408480.56,5625848.33,511.99
4408464.71,5625849.14,512.27
4408446.36,5625862.16,503.75
4408448.95,5625868.89,497.43
4408448.8,5625878.03,496.43
4408448.68,5625875.95,496.22
4408444.89,5625848.87,513.03
4408447.57,5625882.89,497.95
4408434.03,5625883.94,498.07
4408432.11,5625880.73,496.68
4408432.37,5625877.98,496.62
4408430.11,5625869.76,498.19
4408433.22,5625895.99,498.11
4408431.27,5625913.39,497.87
4408430.75,5625921.14,497.75
4408431.59,5625909.24,497.37
4408430.72,5625906.89,497.95
4408432.98,5625926.59,498.03
4408431.58,5625938.55,497.76
4408438.56,5625947.94,498.02
4408437.86,5625958.77,499.02
4408426.07,5625950.76,498.28
4408455.28,5625950.93,497.9
4408479.65,5625971.49,504.58
4408482.07,5625963.08,497.88
4408475.84,5625949.46,497.54
4408503.51,5625964.24,500.12
4408508.13,5625959.09,499.44
4408507.12,5625946.96,497.75
4408499.92,5625953.06,497.52
4408490.63,5625979.8,505.14
4408497.31,5625983.65,501.83
4408471.57,5625985.62,505.42
4408455.56,5625986.58,510.13
4408449.32,5625973.11,510.51
4408448.97,5625981.74,510.83
4408446.15,5625967.32,509.23
4408459.75,5626001.59,506.55
4408431.8,5625990.69,512.2
4408422.6,5625969.47,498.7
4408752.1,5625892.02,497.03
4408746.1,5625885.6,501.33
4408740.59,5625874.23,507.32
4408763.6,5625887.91,501.35
4408753.66,5625874.67,507.53
4408764.21,5625875.5,507.45
4408775.73,5625875.87,507.46
4408787.33,5625899,494.12
4408789.47,5625893.35,498.34
4408790.03,5625881.65,506.13
4408802.22,5625901.98,494.91
4408801.3,5625905.52,492.77
4408532.51,5625879.14,499.93
4408520.1,5625871.43,502.3
4408517.07,5625873.7,501.66
4408501.23,5625860.73,503.21
4408603.37,5626041.06,527.11
4408575.18,5625956.19,496.72
4408599.57,5625955.71,495.75
4408524.47,5625947.28,498.64
4408537.28,5625957.06,498.13
4408536.42,5625940.46,498.37
4408529.04,5625930.27,497.99
4408510.45,5625929.41,496.69
4408509.03,5625921.81,496.3
4408501.86,5625920.25,496.9
4408499.29,5625922.65,496.41
4408490.49,5625921.6,496.72
4408468.94,5625925.06,497.3
4408473.27,5625930.57,496.48
4408474.58,5625934.54,497.53
4408470.9,5625907.39,497.22
4408471.45,5625905.11,496.89
4408472.49,5625900.87,497.17
4408475.31,5625896.61,497.48
4408468.26,5625979.73,507.57
4408494.52,5625843.71,515.74
4408661.57,5625898.29,496.34
4408663.01,5625887.9,495.8
4408670.49,5625888.19,501
4408400.99,5626040.36,518.39
4408208.33,5625870.76,502.6
4408085,5625947.71,526.48
4408085.84,5625950.16,525
4408090.51,5625960.19,516.58
4408097.19,5625971.55,509.07
4408094.2,5625974.6,507.94
4408100.46,5625979.28,506.76
4408102.23,5625982.06,507.47
4408118.39,5625929.27,524.26
4408124.56,5625936.78,518.36
4408130.52,5625944.06,512.65
4408137.41,5625950.73,506.72
4408116.78,5625972.75,507.32
4408114.68,5625978.46,505.9
4408114.51,5625981.91,506.73
4408128.41,5625983.96,506.54
4408128.85,5625986.47,505.4
4408126.31,5625992.45,506.62
4408143.76,5625965.96,506.09
4408082.46,5626000.75,508.52
4408078.73,5625995.68,507.73
4408077.51,5625993.49,508.25
4408110.89,5626003.67,507.72
4408150.45,5625986.83,506.11
4408146.85,5625983.49,504.7
4408144.96,5625978.07,505.91
4408153.78,5626001.6,506.48
4408178.76,5625972.77,504.24
4408180.15,5625975.62,503.59
4408186.15,5625979.33,504.51
4408199.2,5625978.32,504.47
4408212.27,5625965.38,503.69
4408206.28,5625953.91,502.7
4408202.46,5625950.31,503.14
4408210.23,5625955.63,503.07
4408199.78,5625941.57,503.47
4408221.66,5625931.79,502.83
4408230.68,5625930.58,502.04
4408233.73,5625935.9,501.37
4408236.38,5625934.15,502.04
4408229.44,5625951.7,502.7
4408237.04,5625966.95,512.16
4408232.93,5625919.91,502.03
4408235.62,5625928.19,502.24
4408236.05,5625929.88,501.26
4408248.04,5625934.85,501.35
4408243.79,5625955.44,502.7
4408246.68,5625923.09,501.38
4408252.74,5625926.35,500.92
4408221.37,5625905.6,502.51
4408227.93,5625906.26,501.49
4408228.03,5625893.11,501.47
4408234.2,5625892.06,502.3
4408223.92,5625881.63,502.25
4408230.5,5625882.91,501.59
4408226.14,5625863.93,502.93
4408236.05,5625861.89,501.7
4408231.22,5625861.41,501.69
4408238.73,5625868.63,502.45
4408251.47,5625866.73,502.46
4408253.27,5625863.08,500.73
4408232.14,5625858.64,501.63
4408234.73,5625854.56,502.38
4408239.82,5625846.46,501.9
4408252.59,5625856.34,501.79
4408260.54,5625865.86,503.52
4408255.72,5625878.24,504.95
4408249.64,5625877.6,502.8
4408258.45,5625856.81,503.47
4408268.26,5625865.39,501.07
4408275.5,5625869.94,504.57
4408278.69,5625865.98,504.93
4408272.54,5625863.37,500.81
4408274.98,5625854.83,506.33
4408286.3,5625854.82,511.13
4408275.85,5625840.69,512.86
4408269.44,5625873.93,500.69
4408280.79,5625877.09,504.48
4408285.17,5625886.84,500.85
4408272.85,5625880.64,500.89
4408270.9,5625878.28,500.45
4408273.74,5625882.86,500.51
4408283.49,5625892.13,500.44
4408273.53,5625891.44,503.34
4408265.34,5625885.94,504.33
4408260.06,5625881.76,504.46
4408257.88,5625886.05,505.52
4408262.9,5625894.04,504.82
4408251.98,5625893.02,504.47
4408252.24,5625896.43,502.78
4408278.31,5625900.51,500.16
4408256.96,5625905.5,500.38
4408269.19,5625918.17,500.45
4408263.89,5625934.15,501.04
4408267.09,5625947.55,502.13
4408275.17,5625955.73,513.04
4408303.5,5625945.1,500.38
4408302.67,5625956.65,500.94
4408313.82,5625994.95,519.11
4408322.24,5625999.32,525.25
4408315.69,5625986.74,515.66
4408309.87,5625982.32,509.87
4408325.06,5625969.19,500.01
4408342.31,5626005.39,522.97
4408347.67,5625991.46,514.52
4408334.9,5625987.39,505.54
4408355.31,5625975.91,500.04
4408129.07,5626060.58,524.53
4408121.43,5626049.36,517.94
4408120.65,5626031.63,509.56
4408118.89,5626025.16,508.19
4408117.67,5625916.31,525.63
4408124.54,5625918.9,524.5
4408136.29,5625906.89,518.29
4408122.62,5625897.17,524.4
4408135.21,5625887.97,515.54
4408151.27,5625907.23,511.98
4408172.79,5625912.38,505.21
4408172.39,5625896.69,504.35
4408143.11,5625877.3,508.79
4408153.43,5625873.31,504.56
4408164.65,5625865.81,504.23
4409679.22,5626289.06,480.41
4408178.34,5625854.82,503.49
4409681.65,5626285.02,475.16
4409686.31,5626289.32,477
4408187.44,5625844.72,502.79
4409686.71,5626295.29,480.45
4408193.46,5625842.33,502.42
4409682.65,5626283.09,477.02
4408190.39,5625840.19,502.35
4409687.91,5626286.7,475.27
4408195.9,5625838.71,502.74
4409687.97,5626285.47,476.99
4408212.8,5625829.23,502.82
4409688.37,5626284.18,475.52
4408224.33,5625821.29,502.93
4409693.89,5626283.11,476.93
4408237.06,5625832.87,502.02
4409704.42,5626286.34,477.82
4408232.95,5625813.24,507.35
4409700.76,5626298.91,478.23
4408251,5625798.98,512.04
4409700.11,5626302.33,478.14
4408264.98,5625799.42,516.94
4409683.45,5626276.67,475.5
4408275.43,5625818.05,516.94
4409691.7,5626274.37,476.28
4408267.53,5625824.97,510.96
4409687.22,5626261.86,476.34
4408259.2,5625828.08,505.37
4409702.06,5626271.72,476.53
4408250.43,5625835.97,502.5
4409714.27,5626277.88,476.64
4408256.44,5625850.58,502.11
4409712.56,5626235.04,475.85
4408285.86,5625830.44,520.26
4409722.52,5626214.6,476.22
4408294.25,5625821.69,524.43
4409733.02,5626196.86,476.36
4408286.08,5625845.24,518.44
4409704.36,5626307.23,488.32
4408294.12,5625840.64,524.48
4409884.2,5626170.97,525.03
4408298.91,5625851.93,517.93
4409874.71,5626175.59,518.96
4408296.81,5625836.7,525.08
4409856.39,5626171.73,514.76
4408311.94,5625854.12,516.57
4409828.21,5626174.54,501.49
4408314.4,5625839.88,523.91
4409815.33,5626166.09,501.46
4408328.43,5625861.28,509.82
4409773.1,5626178.69,477.29
4408336.6,5625841.66,524.47
4409690.41,5626222.69,476.15
4408339.71,5625866.96,509.77
4409668.67,5626211.74,476.65
4408334.56,5625869.14,503.99
4409676.88,5626195.4,476.9
4408338.02,5625877.8,499.94
4409684.59,5626179.11,477.13
4408351.48,5625862.14,518.56
4409692.91,5626162.72,477.15
4408357.32,5625866.33,514.01
4409701.06,5626143.66,477.5
4408356.37,5625870.15,502.06
4409721.87,5626171.68,476.28
4408371.49,5625870.12,501.39
4409727.91,5626158.26,476.45
4408367.55,5625862.6,509.02
4409743.68,5626178.59,476.61
4408373.64,5625851.52,521.1
4409746.91,5626164.9,476.64
4408356.63,5625844.5,524.78
4409711.62,5626188.12,476.37
4408384.93,5625856.13,509.35
4409700.83,5626204.36,476.18
4408381.63,5625865.86,501.03
4409719.35,5626123.57,491.1
4408400.54,5625852.63,511.04
4409740.55,5626134.45,490.13
4408397.3,5625847.01,514.26
4409704.16,5626113.03,491.98
4408387.18,5625849.71,514.31
4409676.3,5626137.91,477.98
4408374.56,5625839.46,523.81
4409689.5,5626104.75,491.59
4408395.52,5625833.92,523.39
4409665.92,5626093.38,491.92
4408406.35,5625832.4,524.5
4409645.28,5626083.68,491.94
4408411.59,5625843.1,524.64
4409640.23,5626105.74,478.38
4408425.8,5625852.98,521.83
4409647.18,5626113.19,478.37
4408430.6,5625854.45,510.56
4409652.83,5626118.76,478.2
4408420.76,5625858.5,508.37
4409640.85,5626125.45,477.99
4408417.83,5625866.36,499.95
4409632.4,5626143.19,477.64
4408428.89,5625849.02,516.14
4409625.48,5626161.73,477.67
4408423.47,5625844.77,524.02
4409600.84,5626185.28,477.65
4408424.95,5625836.03,524.08
4409603.21,5626178.63,477.69
4408441.54,5625829.17,523.49
4409609.21,5626182.06,477.64
4408397.88,5625888.62,498.29
4409621.94,5626198.14,477.26
4408396.39,5625884.81,499.53
4409625.66,5626192.01,477.31
4408396.56,5625879.35,497.52
4409646.17,5626201.62,476.88
4408398.03,5625876.37,497.56
4409652.7,5626189.09,477.36
4408400.34,5625870.18,501.17
4409642.85,5626172.32,477.67
4408398.44,5625864.26,501.28
4409662.79,5626174.2,477.29
4408381.05,5625871.39,499.94
4409652.62,5626154.83,477.9
4408354.94,5625890.16,499.14
4409673.59,5626157.1,477.62
4408354.34,5625887.18,500.43
4409663.34,5626132.64,478.1
4408352.7,5625881.64,498.88
4409653.8,5626127.22,478.07
4408356.39,5625880.58,498.69
4409760.26,5626145.91,490.2
4408306.57,5625924.91,499.75
4409757.68,5626103.15,515.72
4408335.37,5625945.7,499.35
4409776.51,5626113.29,516.78
4408335.97,5625937.05,499.38
4409777.3,5626100.58,524.43
4408340.76,5625930.69,498.86
4409758.01,5626088.22,524.13
4408341.35,5625924.43,499.35
4409735.63,5626072.27,524.42
4408345.99,5625920.99,498.9
4409730.49,5626060.92,524.41
4408375.01,5625958.05,498.5
4409718.26,5626044.81,524.55
4408377.13,5625943.06,498.46
4409708.62,5626068.01,511.48
4408387.21,5625928.57,498.32
4409718.18,5626075.21,513.66
4408316.87,5625878.89,505.2
4409736.01,5626089.9,514.9
4408325.46,5625868.78,505.7
4409686.61,5626064.94,513.75
4408319.05,5625870.2,513.22
4409690.46,5626047.54,524.35
4408304.03,5625868.31,513.29
4409671.24,5626044.82,524.38
4408308.71,5625868.29,512.58
4409863.58,5626159.52,524.95
4408316.64,5625884.07,500.43
4409677.22,5626291.92,478.05
4408308.04,5625886.78,500.32
4409692.35,5626347.16,510.71
4408313.51,5625893.33,501.16
4409700.42,5626335.19,504.72
4408307.85,5625897.65,500.21
4409678.54,5626338.86,506.94
4408319.5,5625902.01,501.37
4409686.41,5626358.33,515.9
4408321.63,5625906.47,499.9
4409674.57,5626358.07,513.68
4408297.32,5625895.06,501.21
4409692.51,5626380.86,525.41
4408290.87,5625892.5,500.73
4409674.53,5626380.09,525.3
4408307.83,5625914.03,500.27
4409704.19,5626381.91,525.77
4408308.62,5625906.78,499.89
4409720.6,5626364.16,515.99
4408286.09,5625984.72,517.2
4409719.09,5626367.21,516.26
4408297.55,5625994.62,526.01
4409688.27,5626364.09,516.19
4408284.02,5625977.09,515.97
4409413.06,5626178.57,516.71
4408288.48,5625973.88,512.31
4408266.53,5625971.04,526.66
4409631.56,5626243.7,476.68
4408272.09,5625986.27,525.81
4409401.94,5626191.64,517.14
4408266.33,5625968.62,524.56
4409389.92,5626199.42,515.51
4408259.46,5625975.3,526.09
4409413.43,5626207.36,515.69
4408258.53,5625954.58,507.42
4408238.24,5625959.13,507.64
4409643.06,5626374.2,523.93
4408240.97,5625971.71,515.58
4409663.24,5626381.79,524.83
4408244.39,5625976.17,525.04
4409626.13,5626352.83,525
4408219.52,5625976.33,512.03
4409603.65,5626329.76,524.68
4408226.99,5625982.88,520.9
4409587.16,5626315.39,524.47
4408227.71,5625975.93,517.18
4409552.1,5626296.74,524.59
4408237.59,5625978.91,525.42
4409523.41,5626277.96,525.22
4408236.53,5625983.5,524.85
4409532.67,5626283.49,524.27
4408221.11,5626011,524.63
4409507.85,5626271.79,524.75
4408228.71,5625998.34,524.52
4409487.22,5626266.94,524.02
4408203.01,5626002.88,512.54
4408172.04,5626044.15,526.43
4408171.75,5626042.1,524.98
4408167.28,5626033.43,517.53
4408158.53,5626023.03,511.29
4408153.55,5626010.84,507.46
4408191.86,5625995.06,506.06
4408349.08,5625907.27,499.13
4408206.46,5625913.12,503.21
4408206.01,5625894.1,503.07
4408186.86,5625924.74,503.8
4407872.83,5626095.81,524.56
4407871.7,5626097.22,525.42
4407871.67,5626086.02,520.23
4407872.22,5626074.66,517.91
4407783.28,5626068.71,523.16
4407829.46,5626092.99,524.87
4407847.69,5626094.63,524.56
4407850.08,5626086,521.33
4407864.16,5626031.15,518.97
4409293.23,5626327.37,529.38
4407703.55,5626023.23,524.1
4409290.93,5626333.94,529.76
4407718.53,5626022.83,524.11
4407717.82,5626013.66,523.84
4407713.72,5626029.78,524.59
4407727.15,5626039.66,523.99
4407735.07,5626030.94,523.24
4407741.85,5626034.57,522.11
4407739.65,5626037.36,523.58
4409283.26,5626323.45,528.98
4407734.98,5626026.56,522.14
4409270.48,5626112.77,524.28
4407731.36,5626024.43,522.7
4409280.66,5626099.39,513.73
4407736.86,5626022.06,522.16
4409289.5,5626129.18,524.41
4407737.83,5626020.09,522.69
4409305.99,5626120.54,514.88
4407735.78,5626017.8,523.42
4409305.11,5626145.56,524.62
4407742.66,5626047.83,525.07
4409318.97,5626159.6,524.4
4407740.32,5626044.97,523.7
4409325.43,5626141.13,515.79
4409332.8,5626173.15,524.52
4407756.81,5626043.91,522.86
4409345.25,5626186.84,524.45
4407756,5626038.25,521.12
4409356.14,5626173.18,518.05
4407759.14,5626034.53,521.4
4409376.4,5626188.41,517.53
4407766.79,5626030.76,521.27
4409383.81,5626196.34,518.49
4407769.58,5626026.16,523.79
4409379.93,5626203.96,518.83
4407787.04,5626029.04,520.44
4409368.67,5626207.05,519.28
4407787.24,5626032.28,520.13
4409362,5626205.17,521.37
4407785.59,5626035.26,519.9
4409350.71,5626206.3,524.43
4407787.34,5626037.07,520.51
4409341.28,5626212.4,523.6
4407785.95,5626046.67,521.16
4409355.18,5626224.9,517.25
4407803.02,5626038.51,519.83
4409360.42,5626230.02,517.25
4407799.38,5626035.87,519.09
4409380.3,5626219.55,516.49
4407800.09,5626033.9,519.44
4409388.59,5626213.98,516.11
4407801.58,5626028.97,520.42
4409382.19,5626209.33,515.95
4407801.91,5626023.69,523.82
4409349.36,5626215.59,521.66
4407811.58,5626029.17,519.24
4409351.34,5626219.27,519.25
4407814.59,5626030.54,518.5
4409338.76,5626233.79,518.64
4407814.38,5626033.88,518.77
4409317.36,5626230.35,524.52
4407822.86,5626027.9,518.61
4409325.66,5626235.21,521.55
4407818.19,5626036.54,518.61
4409327.73,5626241.16,519.76
4407825.11,5626036.14,518.06
4409334.26,5626244.94,519.54
4407823.31,5626040.28,518.51
4409323.56,5626253.77,520.8
4407833.91,5626047.63,518.29
4409335.07,5626259.98,519.8
4407836.76,5626044,517.53
4409310.09,5626266.89,522.72
4407839.32,5626040.47,518.6
4409306.05,5626260.34,522.58
4407829.36,5626031.14,519.62
4409306.33,5626248.15,524.4
4407830.31,5626024.09,523.64
4409319.03,5626279.72,521.87
4407853.97,5626035.7,518.82
4409274.61,5626292.06,526.68
4407853.19,5626030.55,520.1
4409286.11,5626296.8,526.49
4407849.91,5626024.7,522.64
4409291.6,5626286.07,525.36
4407848.67,5626018.21,523.89
4409284.78,5626276.87,524.97
4407870.65,5626048.16,516.92
4409291.99,5626294.29,525.85
4407870.86,5626050.92,516.32
4409272.59,5626307.96,527.75
4407869.83,5626054.89,516.75
4409278.96,5626306.04,527.5
4407884.81,5626038.12,517.57
4409279.6,5626311.62,527.88
4407875.65,5626029.43,517.9
4409339.18,5626300.92,524.47
4407901.51,5626028.3,518.15
4409344.97,5626287.46,522.79
4407903.23,5626042.76,516.42
4409354.12,5626294.25,524.19
4407903.28,5626055.8,515.97
4409354.81,5626281.2,521.88
4407902.96,5626059.97,515.33
4409362.93,5626290.29,524.51
4407903.86,5626065.53,515.9
4409364.41,5626273.09,517.75
4407908.62,5626095.85,524.6
4409357.44,5626272.11,518.2
4407903.18,5626082.06,518.68
4409351.08,5626267.73,519.51
4407901.95,5626070.4,516.32
4409338.77,5626265.43,521.35
4407948.13,5626089.51,525.14
4409344.03,5626260.86,519.74
4407946.65,5626082.02,519.82
4409343.63,5626272.97,521.41
4407948.81,5626076.69,515.84
4409367.13,5626263.98,518.24
4407943.82,5626061.93,514.45
4409345.19,5626251.13,518.18
4407942.54,5626059.81,513.66
4409339.83,5626280.54,521.6
4407942.62,5626055.98,514.5
4409328.98,5626291.12,522.76
4407944.22,5626043.69,514.35
4409329.07,5626270.88,521.06
4407942.68,5626030.86,514.31
4409361.44,5626242.72,517.76
4407942.19,5626023.98,516.2
4409368.87,5626253.14,517.8
4407940.86,5626015.83,519.56
4409377.74,5626232.29,516.83
4407924.06,5626003.53,523.96
4409385.96,5626243.15,516.51
4407934.52,5626008.9,524.35
4409388.68,5626248.65,517.11
4407879.5,5626019.73,523.37
4409395.81,5626207.64,515.74
4407894.66,5626018,520.02
4409401.93,5626217.29,516.14
4407901.4,5626024.37,519.85
4409410.33,5626225.98,516.37
4407972.38,5626025.85,513.51
4409409.55,5626234.63,517.15
4407970.79,5626018.06,514.98
4409376.74,5626266.76,519.09
4407970.78,5626007.24,519.43
4409388.87,5626277.6,524.43
4407969.96,5625999.87,524
4409398,5626257.62,518.38
4407987.13,5626006.34,516.4
4409406.9,5626265.48,524
4408001.48,5626023.35,511.72
4409416.28,5626242.21,517.64
4407997.99,5626019.27,511.14
4409416.65,5626258.5,524.41
4407996.84,5626015.39,511.53
4409423.9,5626255.9,524.46
4407989.73,5626014.7,513.23
4409430.94,5626252.77,524.34
4408004.36,5626007.47,511.37
4409431.5,5626238.55,516.89
4408001.11,5625998.86,517.88
4409421.91,5626236.96,517.05
4407997.11,5625992.66,524.08
4409431.81,5626227.77,516.22
4408040.95,5626004.62,509.77
4409421.43,5626216.47,515.81
4408038.84,5626002.6,509.3
4409442.81,5626227.29,515.49
4408038.15,5625997.63,510.13
4409433.98,5626215.4,515.36
4408042.01,5625976.66,524.4
4409451.97,5626240.67,515.92
4408058.1,5625987.57,510.26
4409467.43,5626245.66,516.37
4408055.22,5625978.64,516.44
4409473.96,5626225.73,508.87
4408063.45,5626011.03,509.59
4409481.34,5626190.06,491.78
4408062.14,5626005.64,509.29
4409489.79,5626193.06,491.7
4408058.35,5626003.68,508.73
4408055.99,5625999.86,509.07
4409483.74,5626164.45,478.2
4408063.6,5625992.54,508.89
4409503.11,5626177.94,477.9
4408066.72,5625996.8,508.1
4409510.11,5626173.89,476.63
4408068.16,5625998.97,508.79
4409487.67,5626159.74,477.04
4408069.99,5626030.65,509.66
4409446.75,5626150.76,478.76
4408071.22,5626037.55,510.3
4409450.07,5626148.95,477.67
4408071.93,5626041.5,511.75
4409460.42,5626155.57,478.82
4408073.78,5626052.13,516.57
4409460.97,5626153.36,477.74
4408075.11,5626065.64,524.21
4409467.89,5626162.56,481.63
4408049.63,5626070.04,525.55
4409478.6,5626153.7,477.19
4408047.86,5626065.52,524.61
4409480.29,5626149.52,478.2
4408048.1,5626061.95,520.38
4409445.66,5626145.16,477.98
4408042.25,5626060.07,520.18
4409447.35,5626143.32,477.77
4408039.18,5626062.06,518.79
4409449.61,5626140.51,478.69
4408039.76,5626048.31,512.57
4409456.6,5626135.92,478.98
4408046.77,5626045.93,512.69
4409426.17,5626133.92,478.06
4408042.92,5626052.95,512.32
4409425.55,5626131.13,478.13
4408035.14,5626041.69,511.48
4409430.86,5626128.92,479.05
4408042.63,5626040.38,511.35
4409423,5626122.96,479.09
4408046.8,5626035.84,510.6
4409415.19,5626123.21,478.14
4408019.99,5626073.22,524.41
4409403.27,5626118.42,478.78
4408017.68,5626065.14,519.13
4409408.77,5626117.19,478.43
4408014.68,5626052.7,512.33
4409399.23,5626120.66,479.4
4407981.04,5626070.36,514.65
4409406.39,5626109.43,478.48
4407983.77,5626065.07,514.54
4409380.83,5626101.77,480.99
4407984.39,5626062.33,513.53
4409373.95,5626102.15,483.86
4407982.14,5626079.86,519.92
4409370.39,5626099.27,483.87
4407984.28,5626087.3,524.8
4409392.31,5626109.99,479.79
4407968.64,5626089.86,524.71
4409396.78,5626101.89,479.33
4407985.02,5626041.53,512.65
4409402.77,5626101.76,478.58
4407979.08,5626038.17,512.13
4409411.55,5626103.83,479.45
4407976.59,5626035.78,512.79
4409352.82,5626098.64,483.43
4408008.32,5626036.65,511.95
4409365.56,5626094,482.54
4408043.81,5626020.91,510.36
4409372.37,5626096.27,481.32
4407858.52,5626073.17,518.65
4409335.98,5626074.04,482.96
4407857.2,5626069.53,518.56
4409326.85,5626089.04,494.7
4407833.79,5626061.23,519.4
4409331.66,5626098.69,497.18
4407812.06,5626076.38,524.45
4409309.61,5626078.48,493.71
4407827.16,5626067.8,520.46
4409316.04,5626059.61,483.03
4407828.81,5626077.63,522.63
4409293.9,5626083.11,500.92
4407810.05,5626084.56,524.77
4409293.85,5626050.5,483.3
4407804.83,5626085.3,524.56
4409294.1,5626086.39,500.76
4407800.51,5626069.35,521.69
4409311.33,5626100.86,503.17
4407795.87,5626064.95,523.33
4409310.15,5626097.37,503.29
4407787.17,5626073.37,524.3
4409320.88,5626110.38,505.16
4407784.78,5626061.56,522.45
4409326.59,5626126.33,506.72
4407779.92,5626066.06,525.74
4409330.45,5626122.55,506.75
4407784.41,5626076.98,525.2
4409343.04,5626148.13,509.39
4407790.93,5626088.46,525.18
4409351.09,5626146.16,509.9
4407799.53,5626090.61,523.64
4409364.33,5626168.71,512.03
4407789.4,5626078.71,524.74
4409368.95,5626163.41,512.08
4407765.92,5626057.63,524.98
4409387.03,5626183.61,514.37
4407765.86,5626051,522.67
4409386.28,5626179.32,514.49
4407804.18,5626047.75,520.27
4409391.9,5626184.99,514.98
4407803.41,5626049.69,519.98
4409390.04,5626190.61,514.84
4407811.84,5626049.37,520.27
4409400.49,5626200.39,515.49
4407910.33,5625510.9,514.28
4409401.29,5626197.11,515.55
4407891.06,5625452.44,514.99
4409408.82,5626197.12,515.81
4407881.63,5625463.01,514.41
4409412.95,5626193,515.57
4407888.87,5625459.92,514.45
4409411.89,5626186.75,516.27
4407887.12,5625453.54,514.56
4409399.7,5626186.03,515.93
4407858.81,5625465.34,514.76
4409395.28,5626191.22,515.24
4407842.63,5625498.88,520.84
4409399.85,5626183.99,514.76
4407859.94,5625487.48,514.98
4409415.71,5626184.68,513.37
4407841.98,5625531.95,524.34
4409417.73,5626177.17,519.75
4407847.11,5625531.72,521.03
4407852.74,5625526.43,517.68
4409407.01,5626168.78,506.98
4407853.01,5625524.1,517.26
4409424.45,5626183.5,509.37
4407863.51,5625519.74,514.54
4409419.85,5626171.64,504.9
4407846.46,5625547.22,523.93
4409415.29,5626161.62,500.56
4407854.56,5625548.6,519.25
4409430.76,5626166.73,496.92
4407871.39,5625554.14,514.13
4409430.23,5626191.71,509.45
4407875.09,5625552.31,513.74
4409444.59,5626180.02,494.05
4407872.52,5625587.13,518.36
4409399.68,5626144.69,496.23
4407883.31,5625585.06,513.1
4409410.24,5626154.21,497.9
4407882.16,5625573.75,513.04
4409415.49,5626157.8,496.16
4407892.03,5625591.47,512.53
4409384.43,5626134.07,495.54
4407895.57,5625579.08,512.66
4409370.81,5626122.14,494.95
4407888.63,5625638.74,524.75
4409418.67,5626196.51,514.79
4407898.72,5625634.97,518.02
4409428.16,5626208.46,514.94
4407911.89,5625622.81,511.99
4409440.08,5626202.83,509.34
4407903.31,5625659.27,524.45
4409446.31,5626213.2,509.33
4407912.92,5625654.3,518.11
4409458.52,5626220.95,508.14
4407923.22,5625645.27,511.84
4409501.16,5626254.47,516.53
4407931.31,5625691.85,524.65
4409502.91,5626248.45,516.44
4407941.93,5625684.99,517.02
4409523.97,5626264.29,516.89
4407950.23,5625673.26,510.61
4409527.51,5626258.74,516.41
4407939.88,5625705.93,524.42
4409533.06,5626275.26,524.43
4407954.78,5625699.68,517.03
4409536.9,5626273.58,517.1
4407960.81,5625683.77,510.15
4409542.58,5626268.43,516.65
4407961.93,5625724.64,525.7
4409543.6,5626258.59,509.84
4407964.58,5625710.07,516.95
4409560.71,5626272.51,509.34
4407979.18,5625701.04,509.43
4409559.75,5626290.73,517.1
4407974.07,5625708.6,509.96
4409564.94,5626285.78,516.52
4407973.16,5625718.65,517.31
4409582.66,5626303.45,517.15
4407969.27,5625728.61,524.86
4409588.5,5626297.79,516.68
4407979.98,5625737.26,525.51
4409587.04,5626285.84,509.32
4407985.45,5625733.76,520.58
4409609.73,5626297.71,508.16
4407985.81,5625738.56,524.38
4409609.67,5626311.56,516.35
4407987.56,5625741.76,524.96
4409607.3,5626315.15,517.05
4407993.87,5625740.88,522.89
4409623.23,5626333.17,516.67
4408000.61,5625741.61,519.37
4409630.14,5626326.97,516.35
4408003.52,5625737.58,515.98
4409625.6,5626307.25,507.65
4407995.21,5625729.74,515.87
4409635.83,5626343.48,516.35
4407994.22,5625738.34,520.39
4409644.7,5626340.87,516.16
4407993.49,5625726.26,513.03
4409652.65,5626331.53,507.69
4407998.67,5625720.72,509.39
4409642.69,5626321.08,507.71
4408003.68,5625722.37,508.58
4409662.52,5626341.39,507.4
4408010.09,5625727.75,508.25
4409662.65,5626352.08,512.89
4407987.66,5625710.09,509.37
